Date,Meal,Block,Portion_Type,Served_Count,Avg_Weight_kg,Prepared_kg,Consumed_kg,Wasted_kg
2023-01-17,Lunch,B,Quarter,45,0.1,4.5,3.5,1.0
2023-01-17,Lunch,C,Full,132,0.25,33.0,32.27,0.73
2023-01-17,Lunch,C,Half,139,0.2,27.8,27.78,0.02
2023-01-17,Lunch,C,Quarter,87,0.1,8.7,7.07,1.63
2023-01-17,Lunch,D,Full,98,0.25,24.5,18.65,5.85
2023-01-17,Lunch,D,Half,128,0.2,25.6,20.13,5.47
2023-01-17,Lunch,D,Quarter,150,0.1,15.0,13.19,1.81
2023-01-17,Dinner,A,Full,67,0.25,16.75,14.75,2.0
2023-01-17,Dinner,A,Half,40,0.2,8.0,7.42,0.58
2023-01-17,Dinner,A,Quarter,126,0.1,12.6,9.54,3.06
2023-01-17,Dinner,B,Full,108,0.25,27.0,22.88,4.12
2023-01-17,Dinner,B,Half,119,0.2,23.8,18.72,5.08
2023-01-17,Dinner,B,Quarter,93,0.1,9.3,7.96,1.34
2023-01-17,Dinner,C,Full,129,0.25,32.25,28.33,3.92
2023-01-17,Dinner,C,Half,102,0.2,20.4,19.39,1.01
2023-01-17,Dinner,C,Quarter,75,0.1,7.5,5.71,1.79
2023-01-17,Dinner,D,Full,131,0.25,32.75,31.89,0.86
2023-01-17,Dinner,D,Half,85,0.2,17.0,16.68,0.32
2023-01-17,Dinner,D,Quarter,70,0.1,7.0,5.52,1.48
2023-01-18,Lunch,A,Full,75,0.25,18.75,17.41,1.34
2023-01-18,Lunch,A,Half,54,0.2,10.8,10.6,0.2
2023-01-18,Lunch,A,Quarter,111,0.1,11.1,10.92,0.18
2023-01-18,Lunch,B,Full,119,0.25,29.75,24.83,4.92
2023-01-18,Lunch,B,Half,77,0.2,15.4,12.98,2.42
2023-01-18,Lunch,B,Quarter,98,0.1,9.8,7.48,2.32
2023-01-18,Lunch,C,Full,53,0.25,13.25,11.7,1.55
2023-01-18,Lunch,C,Half,124,0.2,24.8,21.63,3.17
2023-01-18,Lunch,C,Quarter,82,0.1,8.2,7.68,0.52
2023-01-18,Lunch,D,Full,122,0.25,30.5,26.05,4.45
2023-01-18,Lunch,D,Half,88,0.2,17.6,14.92,2.68
2023-01-18,Lunch,D,Quarter,106,0.1,10.6,8.84,1.76
2023-01-18,Dinner,A,Full,51,0.25,12.75,9.75,3.0
2023-01-18,Dinner,A,Half,79,0.2,15.8,12.09,3.71
2023-01-18,Dinner,A,Quarter,80,0.1,8.0,7.28,0.72
2023-01-18,Dinner,B,Full,51,0.25,12.75,12.27,0.48
2023-01-18,Dinner,B,Half,79,0.2,15.8,15.01,0.79
2023-01-18,Dinner,B,Quarter,128,0.1,12.8,9.65,3.15
2023-01-18,Dinner,C,Full,94,0.25,23.5,22.13,1.37
2023-01-18,Dinner,C,Half,143,0.2,28.6,22.6,6.0
2023-01-18,Dinner,C,Quarter,76,0.1,7.6,7.38,0.22
2023-01-18,Dinner,D,Full,121,0.25,30.25,25.31,4.94
2023-01-18,Dinner,D,Half,123,0.2,24.6,18.66,5.94
2023-01-18,Dinner,D,Quarter,42,0.1,4.2,3.58,0.62
2023-01-19,Lunch,A,Full,66,0.25,16.5,13.13,3.37
2023-01-19,Lunch,A,Half,74,0.2,14.8,11.36,3.44
2023-01-19,Lunch,A,Quarter,71,0.1,7.1,5.97,1.13
2023-01-19,Lunch,B,Full,52,0.25,13.0,12.32,0.68
2023-01-19,Lunch,B,Half,85,0.2,17.0,14.86,2.14
2023-01-19,Lunch,B,Quarter,49,0.1,4.9,3.84,1.06
2023-01-19,Lunch,C,Full,123,0.25,30.75,27.96,2.79
2023-01-19,Lunch,C,Half,102,0.2,20.4,17.19,3.21
2023-01-19,Lunch,C,Quarter,43,0.1,4.3,4.15,0.15
2023-01-19,Lunch,D,Full,45,0.25,11.25,9.93,1.32
2023-01-19,Lunch,D,Half,73,0.2,14.6,11.44,3.16
2023-01-19,Lunch,D,Quarter,88,0.1,8.8,7.84,0.96
2023-01-19,Dinner,A,Full,113,0.25,28.25,27.65,0.6
2023-01-19,Dinner,A,Half,98,0.2,19.6,17.99,1.61
2023-01-19,Dinner,A,Quarter,83,0.1,8.3,7.43,0.87
2023-01-19,Dinner,B,Full,99,0.25,24.75,19.95,4.8
2023-01-19,Dinner,B,Half,140,0.2,28.0,23.05,4.95
2023-01-19,Dinner,B,Quarter,130,0.1,13.0,10.35,2.65
2023-01-19,Dinner,C,Full,127,0.25,31.75,24.14,7.61
2023-01-19,Dinner,C,Half,55,0.2,11.0,8.43,2.57
2023-01-19,Dinner,C,Quarter,93,0.1,9.3,9.0,0.3
2023-01-19,Dinner,D,Full,129,0.25,32.25,28.01,4.24
2023-01-19,Dinner,D,Half,103,0.2,20.6,17.65,2.95
2023-01-19,Dinner,D,Quarter,54,0.1,5.4,4.25,1.15
2023-01-20,Lunch,A,Full,139,0.25,34.75,26.23,8.52
2023-01-20,Lunch,A,Half,41,0.2,8.2,7.03,1.17
2023-01-20,Lunch,A,Quarter,66,0.1,6.6,6.07,0.53
2023-01-20,Lunch,B,Full,76,0.25,19.0,14.6,4.4
2023-01-20,Lunch,B,Half,148,0.2,29.6,22.62,6.98
2023-01-20,Lunch,B,Quarter,77,0.1,7.7,7.39,0.31
2023-01-20,Lunch,C,Full,100,0.25,25.0,20.08,4.92
2023-01-20,Lunch,C,Half,127,0.2,25.4,19.37,6.03
2023-01-20,Lunch,C,Quarter,113,0.1,11.3,9.23,2.07
2023-01-20,Lunch,D,Full,112,0.25,28.0,23.0,5.0
2023-01-20,Lunch,D,Half,124,0.2,24.8,20.65,4.15
2023-01-20,Lunch,D,Quarter,123,0.1,12.3,9.97,2.33
2023-01-20,Dinner,A,Full,122,0.25,30.5,25.75,4.75
2023-01-20,Dinner,A,Half,84,0.2,16.8,14.48,2.32
2023-01-20,Dinner,A,Quarter,114,0.1,11.4,9.04,2.36
2023-01-20,Dinner,B,Full,51,0.25,12.75,11.24,1.51
2023-01-20,Dinner,B,Half,90,0.2,18.0,16.47,1.53
2023-01-20,Dinner,B,Quarter,130,0.1,13.0,11.18,1.82
2023-01-20,Dinner,C,Full,60,0.25,15.0,11.87,3.13
2023-01-20,Dinner,C,Half,79,0.2,15.8,12.02,3.78
2023-01-20,Dinner,C,Quarter,87,0.1,8.7,6.58,2.12
2023-01-20,Dinner,D,Full,77,0.25,19.25,16.62,2.63
2023-01-20,Dinner,D,Half,114,0.2,22.8,21.4,1.4
2023-01-20,Dinner,D,Quarter,107,0.1,10.7,9.11,1.59
2023-01-21,Lunch,A,Full,64,0.25,16.0,15.26,0.74
2023-01-21,Lunch,A,Half,100,0.2,20.0,17.52,2.48
2023-01-21,Lunch,A,Quarter,148,0.1,14.8,13.35,1.45
2023-01-21,Lunch,B,Full,46,0.25,11.5,10.78,0.72
2023-01-21,Lunch,B,Half,71,0.2,14.2,11.36,2.84
2023-01-21,Lunch,B,Quarter,73,0.1,7.3,6.7,0.6
2023-01-21,Lunch,C,Full,103,0.25,25.75,22.01,3.74
2023-01-21,Lunch,C,Half,71,0.2,14.2,12.53,1.67
2023-01-21,Lunch,C,Quarter,145,0.1,14.5,13.18,1.32
2023-01-21,Lunch,D,Full,66,0.25,16.5,15.38,1.12
2023-01-21,Lunch,D,Half,65,0.2,13.0,11.42,1.58
2023-01-21,Lunch,D,Quarter,53,0.1,5.3,4.19,1.11
2023-01-21,Dinner,A,Full,115,0.25,28.75,27.41,1.34
2023-01-21,Dinner,A,Half,88,0.2,17.6,17.05,0.55
2023-01-21,Dinner,A,Quarter,86,0.1,8.6,7.1,1.5
2023-01-21,Dinner,B,Full,71,0.25,17.75,15.4,2.35
2023-01-21,Dinner,B,Half,96,0.2,19.2,18.48,0.72
2023-01-21,Dinner,B,Quarter,148,0.1,14.8,14.13,0.67
2023-01-21,Dinner,C,Full,125,0.25,31.25,24.6,6.65
2023-01-21,Dinner,C,Half,113,0.2,22.6,19.58,3.02
2023-01-21,Dinner,C,Quarter,41,0.1,4.1,4.05,0.05
2023-01-21,Dinner,D,Full,150,0.25,37.5,30.73,6.77
2023-01-21,Dinner,D,Half,65,0.2,13.0,10.97,2.03
2023-01-21,Dinner,D,Quarter,124,0.1,12.4,9.64,2.76
2023-01-22,Lunch,A,Full,145,0.25,36.25,30.26,5.99
2023-01-22,Lunch,A,Half,134,0.2,26.8,24.19,2.61
2023-01-22,Lunch,A,Quarter,93,0.1,9.3,7.15,2.15
2023-01-22,Lunch,B,Full,79,0.25,19.75,18.15,1.6
2023-01-22,Lunch,B,Half,110,0.2,22.0,19.27,2.73
2023-01-22,Lunch,B,Quarter,150,0.1,15.0,12.84,2.16
2023-01-22,Lunch,C,Full,83,0.25,20.75,19.75,1.0
2023-01-22,Lunch,C,Half,66,0.2,13.2,9.94,3.26
2023-01-22,Lunch,C,Quarter,143,0.1,14.3,12.2,2.1
2023-01-22,Lunch,D,Full,107,0.25,26.75,25.19,1.56
2023-01-22,Lunch,D,Half,56,0.2,11.2,8.56,2.64
2023-01-22,Lunch,D,Quarter,69,0.1,6.9,6.75,0.15
2023-01-22,Dinner,A,Full,115,0.25,28.75,25.67,3.08
2023-01-22,Dinner,A,Half,52,0.2,10.4,9.83,0.57
2023-01-22,Dinner,A,Quarter,65,0.1,6.5,5.79,0.71
2023-01-22,Dinner,B,Full,144,0.25,36.0,29.41,6.59
2023-01-22,Dinner,B,Half,61,0.2,12.2,11.15,1.05
2023-01-22,Dinner,B,Quarter,105,0.1,10.5,10.11,0.39
2023-01-22,Dinner,C,Full,128,0.25,32.0,31.8,0.2
2023-01-22,Dinner,C,Half,105,0.2,21.0,18.99,2.01
2023-01-22,Dinner,C,Quarter,111,0.1,11.1,10.88,0.22
2023-01-22,Dinner,D,Full,101,0.25,25.25,24.09,1.16
2023-01-22,Dinner,D,Half,83,0.2,16.6,13.83,2.77
2023-01-22,Dinner,D,Quarter,50,0.1,5.0,4.43,0.57
2023-01-23,Lunch,A,Full,135,0.25,33.75,26.85,6.9
2023-01-23,Lunch,A,Half,86,0.2,17.2,13.35,3.85
2023-01-23,Lunch,A,Quarter,127,0.1,12.7,12.28,0.42
2023-01-23,Lunch,B,Full,76,0.25,19.0,15.78,3.22
2023-01-23,Lunch,B,Half,111,0.2,22.2,18.45,3.75
2023-01-23,Lunch,B,Quarter,64,0.1,6.4,5.57,0.83
2023-01-23,Lunch,C,Full,96,0.25,24.0,19.77,4.23
2023-01-23,Lunch,C,Half,52,0.2,10.4,10.23,0.17
2023-01-23,Lunch,C,Quarter,92,0.1,9.2,8.36,0.84
2023-01-23,Lunch,D,Full,123,0.25,30.75,25.13,5.62
2023-01-23,Lunch,D,Half,42,0.2,8.4,7.03,1.37
2023-01-23,Lunch,D,Quarter,139,0.1,13.9,11.92,1.98
2023-01-23,Dinner,A,Full,133,0.25,33.25,26.43,6.82
2023-01-23,Dinner,A,Half,127,0.2,25.4,22.96,2.44
2023-01-23,Dinner,A,Quarter,150,0.1,15.0,13.11,1.89
2023-01-23,Dinner,B,Full,105,0.25,26.25,24.73,1.52
2023-01-23,Dinner,B,Half,45,0.2,9.0,7.65,1.35
2023-01-23,Dinner,B,Quarter,100,0.1,10.0,8.54,1.46
2023-01-23,Dinner,C,Full,66,0.25,16.5,14.85,1.65
2023-01-23,Dinner,C,Half,47,0.2,9.4,9.37,0.03
2023-01-23,Dinner,C,Quarter,126,0.1,12.6,11.8,0.8
2023-01-23,Dinner,D,Full,54,0.25,13.5,10.83,2.67
2023-01-23,Dinner,D,Half,62,0.2,12.4,11.25,1.15
2023-01-23,Dinner,D,Quarter,40,0.1,4.0,3.02,0.98
2023-01-24,Lunch,A,Full,56,0.25,14.0,13.17,0.83
2023-01-24,Lunch,A,Half,88,0.2,17.6,15.97,1.63
2023-01-24,Lunch,A,Quarter,131,0.1,13.1,11.48,1.62
2023-01-24,Lunch,B,Full,99,0.25,24.75,20.22,4.53
2023-01-24,Lunch,B,Half,80,0.2,16.0,12.11,3.89
2023-01-24,Lunch,B,Quarter,121,0.1,12.1,9.66,2.44
2023-01-24,Lunch,C,Full,44,0.25,11.0,9.24,1.76
2023-01-24,Lunch,C,Half,120,0.2,24.0,21.82,2.18
2023-01-24,Lunch,C,Quarter,150,0.1,15.0,11.26,3.74
2023-01-24,Lunch,D,Full,93,0.25,23.25,19.61,3.64
2023-01-24,Lunch,D,Half,95,0.2,19.0,16.15,2.85
2023-01-24,Lunch,D,Quarter,43,0.1,4.3,3.69,0.61
2023-01-24,Dinner,A,Full,94,0.25,23.5,19.36,4.14
2023-01-24,Dinner,A,Half,143,0.2,28.6,22.82,5.78
2023-01-24,Dinner,A,Quarter,141,0.1,14.1,14.03,0.07
2023-01-24,Dinner,B,Full,117,0.25,29.25,24.59,4.66
2023-01-24,Dinner,B,Half,65,0.2,13.0,10.95,2.05
2023-01-24,Dinner,B,Quarter,119,0.1,11.9,9.2,2.7
2023-01-24,Dinner,C,Full,114,0.25,28.5,26.45,2.05
2023-01-24,Dinner,C,Half,124,0.2,24.8,21.79,3.01
2023-01-24,Dinner,C,Quarter,110,0.1,11.0,9.12,1.88
2023-01-24,Dinner,D,Full,146,0.25,36.5,36.1,0.4
2023-01-24,Dinner,D,Half,44,0.2,8.8,6.92,1.88
2023-01-24,Dinner,D,Quarter,40,0.1,4.0,3.84,0.16
2023-01-25,Lunch,A,Full,112,0.25,28.0,23.28,4.72
2023-01-25,Lunch,A,Half,53,0.2,10.6,9.68,0.92
2023-01-25,Lunch,A,Quarter,123,0.1,12.3,11.72,0.58
2023-01-25,Lunch,B,Full,50,0.25,12.5,11.46,1.04
2023-01-25,Lunch,B,Half,60,0.2,12.0,10.44,1.56
2023-01-25,Lunch,B,Quarter,76,0.1,7.6,7.5,0.1
2023-01-25,Lunch,C,Full,90,0.25,22.5,21.26,1.24
2023-01-25,Lunch,C,Half,79,0.2,15.8,14.83,0.97
2023-01-25,Lunch,C,Quarter,58,0.1,5.8,4.99,0.81
2023-01-25,Lunch,D,Full,80,0.25,20.0,17.56,2.44
2023-01-25,Lunch,D,Half,94,0.2,18.8,14.62,4.18
2023-01-25,Lunch,D,Quarter,90,0.1,9.0,8.74,0.26
2023-01-25,Dinner,A,Full,71,0.25,17.75,14.98,2.77
2023-01-25,Dinner,A,Half,111,0.2,22.2,18.52,3.68
2023-01-25,Dinner,A,Quarter,98,0.1,9.8,8.34,1.46
2023-01-25,Dinner,B,Full,77,0.25,19.25,15.4,3.85
2023-01-25,Dinner,B,Half,101,0.2,20.2,17.09,3.11
2023-01-25,Dinner,B,Quarter,105,0.1,10.5,8.47,2.03
2023-01-25,Dinner,C,Full,90,0.25,22.5,19.44,3.06
2023-01-25,Dinner,C,Half,43,0.2,8.6,6.76,1.84
2023-01-25,Dinner,C,Quarter,67,0.1,6.7,5.98,0.72
2023-01-25,Dinner,D,Full,144,0.25,36.0,28.25,7.75
2023-01-25,Dinner,D,Half,80,0.2,16.0,14.85,1.15
2023-01-25,Dinner,D,Quarter,98,0.1,9.8,9.04,0.76
2023-01-26,Lunch,A,Full,40,0.25,10.0,8.45,1.55
2023-01-26,Lunch,A,Half,84,0.2,16.8,15.07,1.73
2023-01-26,Lunch,A,Quarter,89,0.1,8.9,7.61,1.29
2023-01-26,Lunch,B,Full,87,0.25,21.75,16.71,5.04
2023-01-26,Lunch,B,Half,66,0.2,13.2,11.73,1.47
2023-01-26,Lunch,B,Quarter,67,0.1,6.7,6.26,0.44
2023-01-26,Lunch,C,Full,142,0.25,35.5,32.58,2.92
2023-01-26,Lunch,C,Half,49,0.2,9.8,8.58,1.22
2023-01-26,Lunch,C,Quarter,51,0.1,5.1,3.98,1.12
2023-01-26,Lunch,D,Full,73,0.25,18.25,14.9,3.35
2023-01-26,Lunch,D,Half,41,0.2,8.2,6.19,2.01
2023-01-26,Lunch,D,Quarter,92,0.1,9.2,8.4,0.8
2023-01-26,Dinner,A,Full,65,0.25,16.25,13.42,2.83
2023-01-26,Dinner,A,Half,59,0.2,11.8,11.27,0.53
2023-01-26,Dinner,A,Quarter,128,0.1,12.8,9.76,3.04
2023-01-26,Dinner,B,Full,84,0.25,21.0,18.16,2.84
2023-01-26,Dinner,B,Half,56,0.2,11.2,9.99,1.21
2023-01-26,Dinner,B,Quarter,115,0.1,11.5,9.71,1.79
2023-01-26,Dinner,C,Full,140,0.25,35.0,26.29,8.71
2023-01-26,Dinner,C,Half,83,0.2,16.6,15.86,0.74
2023-01-26,Dinner,C,Quarter,131,0.1,13.1,10.53,2.57
2023-01-26,Dinner,D,Full,40,0.25,10.0,9.37,0.63
2023-01-26,Dinner,D,Half,96,0.2,19.2,17.24,1.96
2023-01-26,Dinner,D,Quarter,106,0.1,10.6,10.0,0.6
2023-01-27,Lunch,A,Full,126,0.25,31.5,30.17,1.33
2023-01-27,Lunch,A,Half,89,0.2,17.8,15.41,2.39
2023-01-27,Lunch,A,Quarter,84,0.1,8.4,6.5,1.9
2023-01-27,Lunch,B,Full,49,0.25,12.25,9.2,3.05
2023-01-27,Lunch,B,Half,149,0.2,29.8,23.95,5.85
2023-01-27,Lunch,B,Quarter,61,0.1,6.1,5.98,0.12
2023-01-27,Lunch,C,Full,73,0.25,18.25,16.82,1.43
2023-01-27,Lunch,C,Half,70,0.2,14.0,12.87,1.13
2023-01-27,Lunch,C,Quarter,148,0.1,14.8,12.14,2.66
2023-01-27,Lunch,D,Full,127,0.25,31.75,25.78,5.97
2023-01-27,Lunch,D,Half,72,0.2,14.4,11.91,2.49
2023-01-27,Lunch,D,Quarter,123,0.1,12.3,12.04,0.26
2023-01-27,Dinner,A,Full,45,0.25,11.25,9.01,2.24
2023-01-27,Dinner,A,Half,128,0.2,25.6,24.86,0.74
2023-01-27,Dinner,A,Quarter,107,0.1,10.7,10.38,0.32
2023-01-27,Dinner,B,Full,107,0.25,26.75,21.68,5.07
2023-01-27,Dinner,B,Half,51,0.2,10.2,8.99,1.21
2023-01-27,Dinner,B,Quarter,83,0.1,8.3,6.43,1.87
2023-01-27,Dinner,C,Full,79,0.25,19.75,16.47,3.28
2023-01-27,Dinner,C,Half,90,0.2,18.0,14.22,3.78
2023-01-27,Dinner,C,Quarter,96,0.1,9.6,9.45,0.15
2023-01-27,Dinner,D,Full,103,0.25,25.75,22.74,3.01
2023-01-27,Dinner,D,Half,70,0.2,14.0,11.62,2.38
2023-01-27,Dinner,D,Quarter,63,0.1,6.3,5.44,0.86
2023-01-28,Lunch,A,Full,115,0.25,28.75,25.99,2.76
2023-01-28,Lunch,A,Half,66,0.2,13.2,10.1,3.1
2023-01-28,Lunch,A,Quarter,69,0.1,6.9,6.42,0.48
2023-01-28,Lunch,B,Full,117,0.25,29.25,28.18,1.07
2023-01-28,Lunch,B,Half,142,0.2,28.4,26.75,1.65
2023-01-28,Lunch,B,Quarter,47,0.1,4.7,3.81,0.89
2023-01-28,Lunch,C,Full,96,0.25,24.0,18.3,5.7
2023-01-28,Lunch,C,Half,71,0.2,14.2,13.61,0.59
2023-01-28,Lunch,C,Quarter,68,0.1,6.8,5.11,1.69
2023-01-28,Lunch,D,Full,92,0.25,23.0,22.87,0.13
2023-01-28,Lunch,D,Half,101,0.2,20.2,19.22,0.98
2023-01-28,Lunch,D,Quarter,124,0.1,12.4,9.64,2.76
2023-01-28,Dinner,A,Full,99,0.25,24.75,22.98,1.77
2023-01-28,Dinner,A,Half,97,0.2,19.4,16.34,3.06
2023-01-28,Dinner,A,Quarter,81,0.1,8.1,6.55,1.55
2023-01-28,Dinner,B,Full,148,0.25,37.0,36.18,0.82
2023-01-28,Dinner,B,Half,121,0.2,24.2,21.28,2.92
2023-01-28,Dinner,B,Quarter,51,0.1,5.1,4.56,0.54
2023-01-28,Dinner,C,Full,59,0.25,14.75,13.56,1.19
2023-01-28,Dinner,C,Half,45,0.2,9.0,7.81,1.19
2023-01-28,Dinner,C,Quarter,132,0.1,13.2,10.42,2.78
2023-01-28,Dinner,D,Full,42,0.25,10.5,9.94,0.56
2023-01-28,Dinner,D,Half,121,0.2,24.2,20.08,4.12
2023-01-28,Dinner,D,Quarter,98,0.1,9.8,9.44,0.36
2023-01-29,Lunch,A,Full,57,0.25,14.25,14.07,0.18
2023-01-29,Lunch,A,Half,140,0.2,28.0,21.06,6.94
2023-01-29,Lunch,A,Quarter,45,0.1,4.5,3.63,0.87
2023-01-29,Lunch,B,Full,109,0.25,27.25,24.55,2.7
2023-01-29,Lunch,B,Half,81,0.2,16.2,13.43,2.77
2023-01-29,Lunch,B,Quarter,68,0.1,6.8,5.83,0.97
2023-01-29,Lunch,C,Full,74,0.25,18.5,17.05,1.45
2023-01-29,Lunch,C,Half,94,0.2,18.8,14.26,4.54
2023-01-29,Lunch,C,Quarter,92,0.1,9.2,7.11,2.09
2023-01-29,Lunch,D,Full,150,0.25,37.5,30.54,6.96
2023-01-29,Lunch,D,Half,147,0.2,29.4,27.06,2.34
2023-01-29,Lunch,D,Quarter,113,0.1,11.3,10.43,0.87
2023-01-29,Dinner,A,Full,98,0.25,24.5,20.43,4.07
2023-01-29,Dinner,A,Half,101,0.2,20.2,15.31,4.89
2023-01-29,Dinner,A,Quarter,54,0.1,5.4,4.22,1.18
2023-01-29,Dinner,B,Full,62,0.25,15.5,15.09,0.41
2023-01-29,Dinner,B,Half,71,0.2,14.2,12.35,1.85
2023-01-29,Dinner,B,Quarter,111,0.1,11.1,9.44,1.66
2023-01-29,Dinner,C,Full,137,0.25,34.25,29.4,4.85
2023-01-29,Dinner,C,Half,84,0.2,16.8,15.88,0.92
2023-01-29,Dinner,C,Quarter,96,0.1,9.6,9.09,0.51
2023-01-29,Dinner,D,Full,78,0.25,19.5,15.88,3.62
2023-01-29,Dinner,D,Half,57,0.2,11.4,10.4,1.0
2023-01-29,Dinner,D,Quarter,141,0.1,14.1,12.35,1.75
2023-01-30,Lunch,A,Full,116,0.25,29.0,23.33,5.67
2023-01-30,Lunch,A,Half,147,0.2,29.4,23.37,6.03
2023-01-30,Lunch,A,Quarter,55,0.1,5.5,4.71,0.79
2023-01-30,Lunch,B,Full,70,0.25,17.5,15.33,2.17
2023-01-30,Lunch,B,Half,150,0.2,30.0,23.51,6.49
2023-01-30,Lunch,B,Quarter,72,0.1,7.2,6.56,0.64
2023-01-30,Lunch,C,Full,48,0.25,12.0,9.49,2.51
2023-01-30,Lunch,C,Half,105,0.2,21.0,20.15,0.85
2023-01-30,Lunch,C,Quarter,63,0.1,6.3,5.84,0.46
2023-01-30,Lunch,D,Full,120,0.25,30.0,26.71,3.29
2023-01-30,Lunch,D,Half,77,0.2,15.4,14.84,0.56
2023-01-30,Lunch,D,Quarter,131,0.1,13.1,11.42,1.68
2023-01-30,Dinner,A,Full,136,0.25,34.0,30.99,3.01
2023-01-30,Dinner,A,Half,63,0.2,12.6,10.51,2.09
2023-01-30,Dinner,A,Quarter,142,0.1,14.2,14.03,0.17
2023-01-30,Dinner,B,Full,50,0.25,12.5,12.15,0.35
2023-01-30,Dinner,B,Half,75,0.2,15.0,12.53,2.47
2023-01-30,Dinner,B,Quarter,71,0.1,7.1,6.75,0.35
2023-01-30,Dinner,C,Full,56,0.25,14.0,12.17,1.83
2023-01-30,Dinner,C,Half,43,0.2,8.6,7.12,1.48
2023-01-30,Dinner,C,Quarter,146,0.1,14.6,13.6,1.0
2023-01-30,Dinner,D,Full,41,0.25,10.25,8.93,1.32
2023-01-30,Dinner,D,Half,131,0.2,26.2,22.87,3.33
2023-01-30,Dinner,D,Quarter,137,0.1,13.7,11.0,2.7
2023-01-31,Lunch,A,Full,143,0.25,35.75,29.4,6.35
2023-01-31,Lunch,A,Half,110,0.2,22.0,16.5,5.5
2023-01-31,Lunch,A,Quarter,87,0.1,8.7,7.4,1.3
2023-01-31,Lunch,B,Full,42,0.25,10.5,8.6,1.9
2023-01-31,Lunch,B,Half,50,0.2,10.0,8.21,1.79
2023-01-31,Lunch,B,Quarter,73,0.1,7.3,6.32,0.98
2023-01-31,Lunch,C,Full,119,0.25,29.75,27.31,2.44
2023-01-31,Lunch,C,Half,147,0.2,29.4,23.1,6.3
2023-01-31,Lunch,C,Quarter,76,0.1,7.6,6.3,1.3
2023-01-31,Lunch,D,Full,88,0.25,22.0,19.99,2.01
2023-01-31,Lunch,D,Half,148,0.2,29.6,28.67,0.93
2023-01-31,Lunch,D,Quarter,96,0.1,9.6,8.3,1.3
2023-01-31,Dinner,A,Full,131,0.25,32.75,28.55,4.2
2023-01-31,Dinner,A,Half,115,0.2,23.0,17.47,5.53
2023-01-31,Dinner,A,Quarter,46,0.1,4.6,3.93,0.67
2023-01-31,Dinner,B,Full,77,0.25,19.25,18.74,0.51
2023-01-31,Dinner,B,Half,49,0.2,9.8,8.7,1.1
2023-01-31,Dinner,B,Quarter,62,0.1,6.2,5.87,0.33
2023-01-31,Dinner,C,Full,121,0.25,30.25,28.86,1.39
2023-01-31,Dinner,C,Half,129,0.2,25.8,23.98,1.82
2023-01-31,Dinner,C,Quarter,133,0.1,13.3,12.72,0.58
2023-01-31,Dinner,D,Full,123,0.25,30.75,27.43,3.32
2023-01-31,Dinner,D,Half,91,0.2,18.2,14.71,3.49
2023-01-31,Dinner,D,Quarter,64,0.1,6.4,4.86,1.54
2023-02-01,Lunch,A,Full,46,0.25,11.5,10.75,0.75
2023-02-01,Lunch,A,Half,124,0.2,24.8,20.5,4.3
2023-02-01,Lunch,A,Quarter,97,0.1,9.7,9.48,0.22
2023-02-01,Lunch,B,Full,55,0.25,13.75,12.24,1.51
2023-02-01,Lunch,B,Half,61,0.2,12.2,10.42,1.78
2023-02-01,Lunch,B,Quarter,124,0.1,12.4,9.78,2.62
2023-02-01,Lunch,C,Full,62,0.25,15.5,13.22,2.28
2023-02-01,Lunch,C,Half,69,0.2,13.8,11.71,2.09
2023-02-01,Lunch,C,Quarter,73,0.1,7.3,5.83,1.47
2023-02-01,Lunch,D,Full,49,0.25,12.25,10.3,1.95
2023-02-01,Lunch,D,Half,126,0.2,25.2,24.6,0.6
2023-02-01,Lunch,D,Quarter,94,0.1,9.4,7.12,2.28
2023-02-01,Dinner,A,Full,136,0.25,34.0,26.02,7.98
2023-02-01,Dinner,A,Half,110,0.2,22.0,16.72,5.28
2023-02-01,Dinner,A,Quarter,74,0.1,7.4,7.28,0.12
2023-02-01,Dinner,B,Full,63,0.25,15.75,12.31,3.44
2023-02-01,Dinner,B,Half,128,0.2,25.6,24.75,0.85
2023-02-01,Dinner,B,Quarter,114,0.1,11.4,10.52,0.88
2023-02-01,Dinner,C,Full,103,0.25,25.75,24.03,1.72
2023-02-01,Dinner,C,Half,87,0.2,17.4,14.49,2.91
2023-02-01,Dinner,C,Quarter,86,0.1,8.6,7.48,1.12
2023-02-01,Dinner,D,Full,77,0.25,19.25,16.17,3.08
2023-02-01,Dinner,D,Half,92,0.2,18.4,15.42,2.98
2023-02-01,Dinner,D,Quarter,44,0.1,4.4,3.9,0.5
2023-02-02,Lunch,A,Full,45,0.25,11.25,10.22,1.03
2023-02-02,Lunch,A,Half,83,0.2,16.6,13.98,2.62
2023-02-02,Lunch,A,Quarter,147,0.1,14.7,14.47,0.23
2023-02-02,Lunch,B,Full,146,0.25,36.5,35.9,0.6
2023-02-02,Lunch,B,Half,95,0.2,19.0,17.38,1.62
2023-02-02,Lunch,B,Quarter,73,0.1,7.3,5.69,1.61
2023-02-02,Lunch,C,Full,86,0.25,21.5,20.4,1.1
2023-02-02,Lunch,C,Half,120,0.2,24.0,20.41,3.59
2023-02-02,Lunch,C,Quarter,47,0.1,4.7,3.78,0.92
2023-02-02,Lunch,D,Full,109,0.25,27.25,22.14,5.11
2023-02-02,Lunch,D,Half,87,0.2,17.4,16.89,0.51
